flight_id,airline,source,destination,route,departure_time,arrival_time,departure_hour,arrival_hour,departure_period,overnight_flag,flight_duration_minutes,flight_duration_hours,duration_status
UK085,Vistara,MAA,DEL,MAA → DEL,2026-04-19 02:15:41,2026-04-19 03:17:41,2,3,Night,False,62.0,1.03,Valid
6F079,IndiGo,MAA,HYD,MAA → HYD,2026-04-19 02:14:41,2026-04-19 06:18:41,2,6,Night,False,244.0,4.07,Valid
SJ032,SpiceJet,MAA,BOM,MAA → BOM,2026-04-19 02:11:41,2026-04-19 04:33:41,2,4,Night,False,142.0,2.37,Valid
6F182,IndiGo,BOM,CCU,BOM → CCU,2026-04-19 02:10:41,2026-04-19 04:18:41,2,4,Night,False,128.0,2.13,Valid
AI106,Air India,HYD,BLR,HYD → BLR,2026-04-19 02:07:41,2026-04-19 03:20:41,2,3,Night,False,73.0,1.22,Valid
AI200,Air India,HYD,MAA,HYD → MAA,2026-04-19 02:05:41,2026-04-19 05:29:41,2,5,Night,False,204.0,3.4,Valid
6F142,IndiGo,CCU,MAA,CCU → MAA,2026-04-19 02:05:41,2026-04-19 06:04:41,2,6,Night,False,239.0,3.98,Valid
SJ079,SpiceJet,HYD,DEL,HYD → DEL,2026-04-19 01:58:41,2026-04-19 05:02:41,1,5,Night,False,184.0,3.07,Valid
SJ082,SpiceJet,BOM,DEL,BOM → DEL,2026-04-19 01:54:41,2026-04-19 02:33:41,1,2,Night,False,39.0,0.65,Valid
SJ110,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 01:47:41,2026-04-19 02:20:41,1,2,Night,False,33.0,0.55,Valid
6F262,IndiGo,MAA,DEL,MAA → DEL,2026-04-19 01:44:41,2026-04-19 02:47:41,1,2,Night,False,63.0,1.05,Valid
UK143,Vistara,BLR,BOM,BLR → BOM,2026-04-19 01:34:41,2026-04-19 02:48:41,1,2,Night,False,74.0,1.23,Valid
6F269,IndiGo,HYD,MAA,HYD → MAA,2026-04-19 01:30:41,2026-04-19 02:52:41,1,2,Night,False,82.0,1.37,Valid
6F214,IndiGo,BOM,CCU,BOM → CCU,2026-04-19 01:21:41,2026-04-19 05:20:41,1,5,Night,False,239.0,3.98,Valid
SJ213,SpiceJet,BOM,CCU,BOM → CCU,2026-04-19 01:19:41,2026-04-19 04:48:41,1,4,Night,False,209.0,3.48,Valid
SJ072,SpiceJet,DEL,HYD,DEL → HYD,2026-04-19 01:18:41,2026-04-19 04:08:41,1,4,Night,False,170.0,2.83,Valid
6F059,IndiGo,BOM,DEL,BOM → DEL,2026-04-19 01:12:41,2026-04-19 06:02:41,1,6,Night,False,290.0,4.83,Valid
UK202,Vistara,DEL,HYD,DEL → HYD,2026-04-19 01:11:41,2026-04-19 05:37:41,1,5,Night,False,266.0,4.43,Valid
UK037,Vistara,BLR,BOM,BLR → BOM,2026-04-19 01:10:41,2026-04-19 05:12:41,1,5,Night,False,242.0,4.03,Valid
UK069,Vistara,CCU,DEL,CCU → DEL,2026-04-19 01:10:41,2026-04-19 03:23:41,1,3,Night,False,133.0,2.22,Valid
SJ118,SpiceJet,DEL,BOM,DEL → BOM,2026-04-19 01:08:41,2026-04-19 02:33:41,1,2,Night,False,85.0,1.42,Valid
6F145,IndiGo,CCU,DEL,CCU → DEL,2026-04-19 01:02:41,2026-04-19 02:18:41,1,2,Night,False,76.0,1.27,Valid
UK097,Vistara,HYD,BOM,HYD → BOM,2026-04-19 00:49:41,2026-04-19 05:00:41,0,5,Night,False,251.0,4.18,Valid
6F117,IndiGo,CCU,DEL,CCU → DEL,2026-04-19 00:46:41,2026-04-19 01:51:41,0,1,Night,False,65.0,1.08,Valid
6F226,IndiGo,DEL,BOM,DEL → BOM,2026-04-19 00:38:41,2026-04-19 02:55:41,0,2,Night,False,137.0,2.28,Valid
6F050,IndiGo,DEL,BOM,DEL → BOM,2026-04-19 00:35:41,2026-04-19 04:32:41,0,4,Night,False,237.0,3.95,Valid
UK196,Vistara,BOM,HYD,BOM → HYD,2026-04-19 00:32:41,2026-04-19 04:49:41,0,4,Night,False,257.0,4.28,Valid
SJ086,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 00:32:41,2026-04-19 04:17:41,0,4,Night,False,225.0,3.75,Valid
AI134,Air India,HYD,BOM,HYD → BOM,2026-04-19 00:28:41,2026-04-19 04:23:41,0,4,Night,False,235.0,3.92,Valid
AI043,Air India,CCU,DEL,CCU → DEL,2026-04-19 00:28:41,2026-04-19 04:37:41,0,4,Night,False,249.0,4.15,Valid
UK119,Vistara,BOM,CCU,BOM → CCU,2026-04-19 00:21:41,2026-04-19 04:38:41,0,4,Night,False,257.0,4.28,Valid
SJ181,SpiceJet,BOM,BLR,BOM → BLR,2026-04-19 00:20:41,2026-04-19 01:49:41,0,1,Night,False,89.0,1.48,Valid
AI070,Air India,CCU,DEL,CCU → DEL,2026-04-19 00:05:41,2026-04-19 01:44:41,0,1,Night,False,99.0,1.65,Valid
6F233,IndiGo,BLR,BOM,BLR → BOM,2026-04-18 23:56:41,2026-04-19 03:53:41,23,3,Evening,True,237.0,3.95,Valid
UK013,Vistara,BOM,MAA,BOM → MAA,2026-04-18 23:52:41,2026-04-19 02:52:41,23,2,Evening,True,180.0,3.0,Valid
6F015,IndiGo,BOM,CCU,BOM → CCU,2026-04-18 23:39:41,2026-04-19 02:27:41,23,2,Evening,True,168.0,2.8,Valid
SJ247,SpiceJet,DEL,BOM,DEL → BOM,2026-04-18 23:38:41,2026-04-19 03:43:41,23,3,Evening,True,245.0,4.08,Valid
AI067,Air India,HYD,DEL,HYD → DEL,2026-04-18 23:36:41,2026-04-19 03:09:41,23,3,Evening,True,213.0,3.55,Valid
AI211,Air India,DEL,CCU,DEL → CCU,2026-04-18 23:34:41,2026-04-19 01:21:41,23,1,Evening,True,107.0,1.78,Valid
UK029,Vistara,DEL,BOM,DEL → BOM,2026-04-18 23:26:41,2026-04-19 02:15:41,23,2,Evening,True,169.0,2.82,Valid
SJ200,SpiceJet,BOM,DEL,BOM → DEL,2026-04-18 23:24:41,2026-04-19 02:11:41,23,2,Evening,True,167.0,2.78,Valid
6F087,IndiGo,DEL,HYD,DEL → HYD,2026-04-18 23:24:41,2026-04-19 03:10:41,23,3,Evening,True,226.0,3.77,Valid
SJ210,SpiceJet,HYD,CCU,HYD → CCU,2026-04-18 23:21:41,2026-04-19 02:54:41,23,2,Evening,True,213.0,3.55,Valid
AI101,Air India,DEL,BLR,DEL → BLR,2026-04-18 23:20:41,2026-04-19 02:23:41,23,2,Evening,True,183.0,3.05,Valid
UK075,Vistara,MAA,CCU,MAA → CCU,2026-04-18 23:15:41,2026-04-19 03:54:41,23,3,Evening,True,279.0,4.65,Valid
SJ091,SpiceJet,BLR,CCU,BLR → CCU,2026-04-18 23:10:41,2026-04-19 00:47:41,23,0,Evening,True,97.0,1.62,Valid
AI251,Air India,MAA,DEL,MAA → DEL,2026-04-18 22:40:41,2026-04-18 23:24:41,22,23,Evening,False,44.0,0.73,Valid
SJ042,SpiceJet,HYD,CCU,HYD → CCU,2026-04-18 22:38:41,2026-04-19 02:20:41,22,2,Evening,True,222.0,3.7,Valid
UK126,Vistara,CCU,DEL,CCU → DEL,2026-04-18 22:37:41,2026-04-19 00:03:41,22,0,Evening,True,86.0,1.43,Valid
6F042,IndiGo,HYD,DEL,HYD → DEL,2026-04-18 22:35:41,2026-04-19 02:41:41,22,2,Evening,True,246.0,4.1,Valid
AI116,Air India,CCU,BOM,CCU → BOM,2026-04-18 22:30:41,2026-04-19 01:57:41,22,1,Evening,True,207.0,3.45,Valid
SJ209,SpiceJet,BLR,BOM,BLR → BOM,2026-04-18 22:22:41,2026-04-19 02:03:41,22,2,Evening,True,221.0,3.68,Valid
AI123,Air India,MAA,BOM,MAA → BOM,2026-04-18 22:19:41,2026-04-19 00:45:41,22,0,Evening,True,146.0,2.43,Valid
6F016,IndiGo,HYD,BOM,HYD → BOM,2026-04-18 22:18:41,2026-04-18 22:54:41,22,22,Evening,False,36.0,0.6,Valid
UK012,Vistara,MAA,BOM,MAA → BOM,2026-04-18 22:16:41,2026-04-19 00:25:41,22,0,Evening,True,129.0,2.15,Valid
SJ188,SpiceJet,BLR,BOM,BLR → BOM,2026-04-18 22:15:41,2026-04-18 22:55:41,22,22,Evening,False,40.0,0.67,Valid
UK096,Vistara,BLR,HYD,BLR → HYD,2026-04-18 22:11:41,2026-04-19 00:06:41,22,0,Evening,True,115.0,1.92,Valid
SJ046,SpiceJet,BOM,MAA,BOM → MAA,2026-04-18 22:01:41,2026-04-19 01:25:41,22,1,Evening,True,204.0,3.4,Valid
UK081,Vistara,BLR,DEL,BLR → DEL,2026-04-18 22:00:41,2026-04-18 23:00:41,22,23,Evening,False,60.0,1.0,Valid
UK191,Vistara,MAA,BLR,MAA → BLR,2026-04-18 21:51:41,2026-04-18 22:57:41,21,22,Evening,False,66.0,1.1,Valid
6F064,IndiGo,CCU,DEL,CCU → DEL,2026-04-18 21:45:41,2026-04-18 22:50:41,21,22,Evening,False,65.0,1.08,Valid
AI005,Air India,DEL,CCU,DEL → CCU,2026-04-18 21:24:41,2026-04-18 22:11:41,21,22,Evening,False,47.0,0.78,Valid
6F021,IndiGo,BLR,MAA,BLR → MAA,2026-04-18 21:23:41,2026-04-19 01:25:41,21,1,Evening,True,242.0,4.03,Valid
AI169,Air India,CCU,DEL,CCU → DEL,2026-04-18 21:21:41,2026-04-19 01:34:41,21,1,Evening,True,253.0,4.22,Valid
UK035,Vistara,HYD,BOM,HYD → BOM,2026-04-18 21:08:41,2026-04-18 22:24:41,21,22,Evening,False,76.0,1.27,Valid
AI040,Air India,HYD,BLR,HYD → BLR,2026-04-18 21:01:41,2026-04-18 22:42:41,21,22,Evening,False,101.0,1.68,Valid
UK042,Vistara,MAA,BOM,MAA → BOM,2026-04-18 20:59:41,2026-04-19 01:38:41,20,1,Evening,True,279.0,4.65,Valid
SJ171,SpiceJet,DEL,HYD,DEL → HYD,2026-04-18 20:52:41,2026-04-18 23:52:41,20,23,Evening,False,180.0,3.0,Valid
AI250,Air India,BOM,CCU,BOM → CCU,2026-04-18 20:48:41,2026-04-19 00:12:41,20,0,Evening,True,204.0,3.4,Valid
SJ195,SpiceJet,BOM,CCU,BOM → CCU,2026-04-18 20:41:41,2026-04-18 23:54:41,20,23,Evening,False,193.0,3.22,Valid
UK211,Vistara,MAA,CCU,MAA → CCU,2026-04-18 20:39:41,2026-04-18 22:02:41,20,22,Evening,False,83.0,1.38,Valid
UK122,Vistara,HYD,CCU,HYD → CCU,2026-04-18 20:29:42,2026-04-18 23:29:42,20,23,Evening,False,180.0,3.0,Valid
AI136,Air India,BLR,DEL,BLR → DEL,2026-04-18 20:29:41,2026-04-18 23:48:41,20,23,Evening,False,199.0,3.32,Valid
6F141,IndiGo,BOM,CCU,BOM → CCU,2026-04-18 20:26:41,2026-04-18 22:28:41,20,22,Evening,False,122.0,2.03,Valid
6F053,IndiGo,DEL,HYD,DEL → HYD,2026-04-18 20:26:41,2026-04-19 00:39:41,20,0,Evening,True,253.0,4.22,Valid
6F136,IndiGo,CCU,DEL,CCU → DEL,2026-04-18 20:24:41,2026-04-18 21:01:41,20,21,Evening,False,37.0,0.62,Valid
6F009,IndiGo,BLR,CCU,BLR → CCU,2026-04-18 20:21:41,2026-04-18 23:36:41,20,23,Evening,False,195.0,3.25,Valid
6F023,IndiGo,MAA,BLR,MAA → BLR,2026-04-18 20:18:41,2026-04-19 00:14:41,20,0,Evening,True,236.0,3.93,Valid
UK006,Vistara,MAA,CCU,MAA → CCU,2026-04-18 20:16:41,2026-04-18 21:55:41,20,21,Evening,False,99.0,1.65,Valid
SJ165,SpiceJet,CCU,BOM,CCU → BOM,2026-04-18 20:08:41,2026-04-18 23:18:41,20,23,Evening,False,190.0,3.17,Valid
6F189,IndiGo,MAA,BLR,MAA → BLR,2026-04-18 20:08:41,2026-04-18 21:51:41,20,21,Evening,False,103.0,1.72,Valid
AI131,Air India,MAA,BOM,MAA → BOM,2026-04-18 19:55:41,2026-04-18 22:35:41,19,22,Evening,False,160.0,2.67,Valid
6F004,IndiGo,BOM,CCU,BOM → CCU,2026-04-18 19:53:41,2026-04-18 23:33:41,19,23,Evening,False,220.0,3.67,Valid
AI027,Air India,BOM,MAA,BOM → MAA,2026-04-18 19:41:41,2026-04-18 23:23:41,19,23,Evening,False,222.0,3.7,Valid
AI238,Air India,CCU,MAA,CCU → MAA,2026-04-18 19:25:41,2026-04-19 00:07:41,19,0,Evening,True,282.0,4.7,Valid
SJ105,SpiceJet,BOM,HYD,BOM → HYD,2026-04-18 19:22:41,2026-04-18 22:48:41,19,22,Evening,False,206.0,3.43,Valid
UK088,Vistara,MAA,BLR,MAA → BLR,2026-04-18 19:16:41,2026-04-18 23:36:41,19,23,Evening,False,260.0,4.33,Valid
6F035,IndiGo,CCU,HYD,CCU → HYD,2026-04-18 19:16:41,2026-04-18 23:40:41,19,23,Evening,False,264.0,4.4,Valid
AI133,Air India,DEL,CCU,DEL → CCU,2026-04-18 19:12:41,2026-04-18 21:32:41,19,21,Evening,False,140.0,2.33,Valid
AI001,Air India,DEL,HYD,DEL → HYD,2026-04-18 19:00:41,2026-04-18 22:03:41,19,22,Evening,False,183.0,3.05,Valid
SJ133,SpiceJet,BOM,CCU,BOM → CCU,2026-04-18 18:50:41,2026-04-18 21:29:41,18,21,Evening,False,159.0,2.65,Valid
SJ216,SpiceJet,BOM,CCU,BOM → CCU,2026-04-18 18:35:41,2026-04-18 21:31:41,18,21,Evening,False,176.0,2.93,Valid
SJ225,SpiceJet,DEL,HYD,DEL → HYD,2026-04-18 18:16:41,2026-04-18 20:53:41,18,20,Evening,False,157.0,2.62,Valid
AI147,Air India,HYD,CCU,HYD → CCU,2026-04-18 18:14:41,2026-04-18 20:10:41,18,20,Evening,False,116.0,1.93,Valid
SJ054,SpiceJet,MAA,BLR,MAA → BLR,2026-04-18 18:13:41,2026-04-18 22:46:41,18,22,Evening,False,273.0,4.55,Valid
6F197,IndiGo,BOM,BLR,BOM → BLR,2026-04-18 17:59:41,2026-04-18 22:44:41,17,22,Afternoon,False,285.0,4.75,Valid
SJ066,SpiceJet,HYD,CCU,HYD → CCU,2026-04-18 17:47:41,2026-04-18 19:03:41,17,19,Afternoon,False,76.0,1.27,Valid
SJ183,SpiceJet,CCU,DEL,CCU → DEL,2026-04-18 17:44:41,2026-04-18 19:40:41,17,19,Afternoon,False,116.0,1.93,Valid
SJ151,SpiceJet,BOM,CCU,BOM → CCU,2026-04-18 17:44:41,2026-04-18 19:16:41,17,19,Afternoon,False,92.0,1.53,Valid
SJ071,SpiceJet,CCU,MAA,CCU → MAA,2026-04-18 17:43:41,2026-04-18 19:32:41,17,19,Afternoon,False,109.0,1.82,Valid
SJ102,SpiceJet,MAA,CCU,MAA → CCU,2026-04-18 17:26:41,2026-04-18 18:58:41,17,18,Afternoon,False,92.0,1.53,Valid
AI209,Air India,BLR,CCU,BLR → CCU,2026-04-18 17:25:41,2026-04-18 18:37:41,17,18,Afternoon,False,72.0,1.2,Valid
6F111,IndiGo,HYD,DEL,HYD → DEL,2026-04-18 17:09:41,2026-04-18 20:02:41,17,20,Afternoon,False,173.0,2.88,Valid
AI050,Air India,BLR,BOM,BLR → BOM,2026-04-18 17:07:41,2026-04-18 19:42:41,17,19,Afternoon,False,155.0,2.58,Valid
SJ189,SpiceJet,HYD,BLR,HYD → BLR,2026-04-18 17:05:41,2026-04-18 22:01:41,17,22,Afternoon,False,296.0,4.93,Valid
UK112,Vistara,CCU,DEL,CCU → DEL,2026-04-18 17:05:41,2026-04-18 19:47:41,17,19,Afternoon,False,162.0,2.7,Valid
6F171,IndiGo,DEL,BLR,DEL → BLR,2026-04-18 17:03:41,2026-04-18 18:12:41,17,18,Afternoon,False,69.0,1.15,Valid
AI011,Air India,CCU,BOM,CCU → BOM,2026-04-18 16:58:41,2026-04-18 21:01:41,16,21,Afternoon,False,243.0,4.05,Valid
6F027,IndiGo,BLR,DEL,BLR → DEL,2026-04-18 16:52:41,2026-04-18 18:21:41,16,18,Afternoon,False,89.0,1.48,Valid
UK082,Vistara,DEL,BOM,DEL → BOM,2026-04-18 16:50:41,2026-04-18 21:21:41,16,21,Afternoon,False,271.0,4.52,Valid
UK138,Vistara,DEL,BLR,DEL → BLR,2026-04-18 16:47:41,2026-04-18 19:36:41,16,19,Afternoon,False,169.0,2.82,Valid
UK198,Vistara,DEL,BLR,DEL → BLR,2026-04-18 16:43:41,2026-04-18 18:18:41,16,18,Afternoon,False,95.0,1.58,Valid
6F039,IndiGo,MAA,CCU,MAA → CCU,2026-04-18 16:43:41,2026-04-18 21:01:41,16,21,Afternoon,False,258.0,4.3,Valid
6F157,IndiGo,MAA,CCU,MAA → CCU,2026-04-18 16:37:41,2026-04-18 18:04:41,16,18,Afternoon,False,87.0,1.45,Valid
SJ024,SpiceJet,DEL,MAA,DEL → MAA,2026-04-18 16:29:41,2026-04-18 20:21:41,16,20,Afternoon,False,232.0,3.87,Valid
6F167,IndiGo,BLR,BOM,BLR → BOM,2026-04-18 16:26:41,2026-04-18 17:50:41,16,17,Afternoon,False,84.0,1.4,Valid
AI197,Air India,BOM,CCU,BOM → CCU,2026-04-18 16:25:41,2026-04-18 20:00:41,16,20,Afternoon,False,215.0,3.58,Valid
SJ211,SpiceJet,MAA,BOM,MAA → BOM,2026-04-18 16:22:41,2026-04-18 18:34:41,16,18,Afternoon,False,132.0,2.2,Valid
6F055,IndiGo,DEL,CCU,DEL → CCU,2026-04-18 16:21:41,2026-04-18 18:49:41,16,18,Afternoon,False,148.0,2.47,Valid
AI253,Air India,BLR,BOM,BLR → BOM,2026-04-18 16:13:41,2026-04-18 19:51:41,16,19,Afternoon,False,218.0,3.63,Valid
UK060,Vistara,BLR,CCU,BLR → CCU,2026-04-18 16:09:41,2026-04-18 19:42:41,16,19,Afternoon,False,213.0,3.55,Valid
6F257,IndiGo,MAA,CCU,MAA → CCU,2026-04-18 16:04:41,2026-04-18 19:55:41,16,19,Afternoon,False,231.0,3.85,Valid
SJ135,SpiceJet,MAA,CCU,MAA → CCU,2026-04-18 16:03:41,2026-04-18 19:48:41,16,19,Afternoon,False,225.0,3.75,Valid
AI247,Air India,BOM,CCU,BOM → CCU,2026-04-18 15:58:41,2026-04-18 19:02:41,15,19,Afternoon,False,184.0,3.07,Valid
UK127,Vistara,BOM,HYD,BOM → HYD,2026-04-18 15:56:41,2026-04-18 20:00:41,15,20,Afternoon,False,244.0,4.07,Valid
AI109,Air India,BLR,BOM,BLR → BOM,2026-04-18 15:53:41,2026-04-18 20:14:41,15,20,Afternoon,False,261.0,4.35,Valid
AI057,Air India,BOM,CCU,BOM → CCU,2026-04-18 15:53:41,2026-04-18 19:22:41,15,19,Afternoon,False,209.0,3.48,Valid
6F103,IndiGo,CCU,MAA,CCU → MAA,2026-04-18 15:37:41,2026-04-18 18:32:41,15,18,Afternoon,False,175.0,2.92,Valid
SJ144,SpiceJet,BLR,BOM,BLR → BOM,2026-04-18 15:35:41,2026-04-18 19:12:41,15,19,Afternoon,False,217.0,3.62,Valid
6F076,IndiGo,CCU,HYD,CCU → HYD,2026-04-18 15:35:41,2026-04-18 16:20:41,15,16,Afternoon,False,45.0,0.75,Valid
6F240,IndiGo,DEL,HYD,DEL → HYD,2026-04-18 15:31:41,2026-04-18 19:56:41,15,19,Afternoon,False,265.0,4.42,Valid
UK057,Vistara,CCU,DEL,CCU → DEL,2026-04-18 15:25:41,2026-04-18 20:04:41,15,20,Afternoon,False,279.0,4.65,Valid
AI201,Air India,BLR,CCU,BLR → CCU,2026-04-18 15:19:41,2026-04-18 16:40:41,15,16,Afternoon,False,81.0,1.35,Valid
SJ242,SpiceJet,BLR,HYD,BLR → HYD,2026-04-18 14:55:41,2026-04-18 17:42:41,14,17,Afternoon,False,167.0,2.78,Valid
6F037,IndiGo,BOM,MAA,BOM → MAA,2026-04-18 14:51:41,2026-04-18 17:23:41,14,17,Afternoon,False,152.0,2.53,Valid
SJ132,SpiceJet,MAA,DEL,MAA → DEL,2026-04-18 14:44:41,2026-04-18 15:36:41,14,15,Afternoon,False,52.0,0.87,Valid
AI055,Air India,CCU,BOM,CCU → BOM,2026-04-18 14:39:41,2026-04-18 16:18:41,14,16,Afternoon,False,99.0,1.65,Valid
6F252,IndiGo,MAA,BLR,MAA → BLR,2026-04-18 14:25:41,2026-04-18 18:52:41,14,18,Afternoon,False,267.0,4.45,Valid
AI183,Air India,DEL,CCU,DEL → CCU,2026-04-18 14:24:41,2026-04-18 16:06:41,14,16,Afternoon,False,102.0,1.7,Valid
SJ125,SpiceJet,DEL,BLR,DEL → BLR,2026-04-18 14:21:41,2026-04-18 16:55:41,14,16,Afternoon,False,154.0,2.57,Valid
SJ087,SpiceJet,BOM,DEL,BOM → DEL,2026-04-18 14:20:41,2026-04-18 19:09:41,14,19,Afternoon,False,289.0,4.82,Valid
UK182,Vistara,HYD,CCU,HYD → CCU,2026-04-18 14:19:41,2026-04-18 18:25:41,14,18,Afternoon,False,246.0,4.1,Valid
AI016,Air India,BOM,CCU,BOM → CCU,2026-04-18 14:15:41,2026-04-18 18:38:41,14,18,Afternoon,False,263.0,4.38,Valid
6F107,IndiGo,CCU,BLR,CCU → BLR,2026-04-18 14:14:41,2026-04-18 17:14:42,14,17,Afternoon,False,180.02,3.0,Valid
AI026,Air India,DEL,BOM,DEL → BOM,2026-04-18 14:14:41,2026-04-18 15:13:41,14,15,Afternoon,False,59.0,0.98,Valid
AI177,Air India,CCU,HYD,CCU → HYD,2026-04-18 14:11:41,2026-04-18 16:26:41,14,16,Afternoon,False,135.0,2.25,Valid
AI041,Air India,BOM,BLR,BOM → BLR,2026-04-18 14:08:41,2026-04-18 15:59:41,14,15,Afternoon,False,111.0,1.85,Valid
6F264,IndiGo,DEL,HYD,DEL → HYD,2026-04-18 14:03:41,2026-04-18 18:23:41,14,18,Afternoon,False,260.0,4.33,Valid
6F222,IndiGo,HYD,MAA,HYD → MAA,2026-04-18 14:01:41,2026-04-18 16:11:41,14,16,Afternoon,False,130.0,2.17,Valid
AI004,Air India,HYD,MAA,HYD → MAA,2026-04-18 13:58:41,2026-04-18 18:12:41,13,18,Afternoon,False,254.0,4.23,Valid
SJ126,SpiceJet,DEL,BLR,DEL → BLR,2026-04-18 13:47:41,2026-04-18 16:31:41,13,16,Afternoon,False,164.0,2.73,Valid
SJ220,SpiceJet,BOM,CCU,BOM → CCU,2026-04-18 13:45:41,2026-04-18 15:21:41,13,15,Afternoon,False,96.0,1.6,Valid
AI204,Air India,CCU,MAA,CCU → MAA,2026-04-18 13:40:41,2026-04-18 18:38:41,13,18,Afternoon,False,298.0,4.97,Valid
UK098,Vistara,CCU,DEL,CCU → DEL,2026-04-18 13:38:41,2026-04-18 17:54:41,13,17,Afternoon,False,256.0,4.27,Valid
AI090,Air India,MAA,CCU,MAA → CCU,2026-04-18 13:37:41,2026-04-18 16:11:41,13,16,Afternoon,False,154.0,2.57,Valid
AI092,Air India,CCU,BOM,CCU → BOM,2026-04-18 13:36:41,2026-04-18 16:20:41,13,16,Afternoon,False,164.0,2.73,Valid
AI049,Air India,CCU,MAA,CCU → MAA,2026-04-18 13:35:41,2026-04-18 15:48:41,13,15,Afternoon,False,133.0,2.22,Valid
UK117,Vistara,BLR,BOM,BLR → BOM,2026-04-18 13:17:41,2026-04-18 16:54:41,13,16,Afternoon,False,217.0,3.62,Valid
6F227,IndiGo,MAA,BOM,MAA → BOM,2026-04-18 13:16:41,2026-04-18 17:41:41,13,17,Afternoon,False,265.0,4.42,Valid
AI228,Air India,BLR,BOM,BLR → BOM,2026-04-18 13:16:41,2026-04-18 17:44:41,13,17,Afternoon,False,268.0,4.47,Valid
SJ164,SpiceJet,CCU,MAA,CCU → MAA,2026-04-18 13:14:41,2026-04-18 15:14:42,13,15,Afternoon,False,120.02,2.0,Valid
AI018,Air India,BOM,CCU,BOM → CCU,2026-04-18 13:12:41,2026-04-18 18:04:41,13,18,Afternoon,False,292.0,4.87,Valid
UK192,Vistara,HYD,DEL,HYD → DEL,2026-04-18 12:54:41,2026-04-18 13:54:42,12,13,Afternoon,False,60.02,1.0,Valid
SJ224,SpiceJet,DEL,MAA,DEL → MAA,2026-04-18 12:41:41,2026-04-18 15:33:41,12,15,Afternoon,False,172.0,2.87,Valid
UK050,Vistara,BOM,DEL,BOM → DEL,2026-04-18 12:39:41,2026-04-18 13:18:41,12,13,Afternoon,False,39.0,0.65,Valid
SJ159,SpiceJet,CCU,DEL,CCU → DEL,2026-04-18 12:22:41,2026-04-18 14:05:41,12,14,Afternoon,False,103.0,1.72,Valid
UK038,Vistara,MAA,CCU,MAA → CCU,2026-04-18 12:22:41,2026-04-18 15:31:41,12,15,Afternoon,False,189.0,3.15,Valid
6F192,IndiGo,CCU,BLR,CCU → BLR,2026-04-18 12:20:41,2026-04-18 16:45:41,12,16,Afternoon,False,265.0,4.42,Valid
6F173,IndiGo,BOM,CCU,BOM → CCU,2026-04-18 12:19:41,2026-04-18 13:08:41,12,13,Afternoon,False,49.0,0.82,Valid
AI185,Air India,CCU,BOM,CCU → BOM,2026-04-18 12:16:41,2026-04-18 16:18:41,12,16,Afternoon,False,242.0,4.03,Valid
SJ152,SpiceJet,BOM,DEL,BOM → DEL,2026-04-18 12:09:41,2026-04-18 13:50:41,12,13,Afternoon,False,101.0,1.68,Valid
AI215,Air India,BLR,DEL,BLR → DEL,2026-04-18 12:07:41,2026-04-18 13:43:41,12,13,Afternoon,False,96.0,1.6,Valid
AI074,Air India,CCU,BOM,CCU → BOM,2026-04-18 12:03:41,2026-04-18 12:50:41,12,12,Afternoon,False,47.0,0.78,Valid
6F109,IndiGo,BLR,BOM,BLR → BOM,2026-04-18 12:00:41,2026-04-18 12:51:41,12,12,Afternoon,False,51.0,0.85,Valid
6F144,IndiGo,HYD,BOM,HYD → BOM,2026-04-18 11:56:41,2026-04-18 15:11:41,11,15,Morning,False,195.0,3.25,Valid
6F210,IndiGo,HYD,DEL,HYD → DEL,2026-04-18 11:51:41,2026-04-18 15:58:41,11,15,Morning,False,247.0,4.12,Valid
SJ111,SpiceJet,DEL,MAA,DEL → MAA,2026-04-18 11:47:41,2026-04-18 12:59:41,11,12,Morning,False,72.0,1.2,Valid
UK092,Vistara,MAA,BLR,MAA → BLR,2026-04-18 11:42:41,2026-04-18 13:17:41,11,13,Morning,False,95.0,1.58,Valid
UK009,Vistara,BOM,DEL,BOM → DEL,2026-04-18 11:34:41,2026-04-18 13:41:41,11,13,Morning,False,127.0,2.12,Valid
AI170,Air India,HYD,DEL,HYD → DEL,2026-04-18 11:27:41,2026-04-18 15:50:41,11,15,Morning,False,263.0,4.38,Valid
6F154,IndiGo,CCU,DEL,CCU → DEL,2026-04-18 11:26:41,2026-04-18 12:23:41,11,12,Morning,False,57.0,0.95,Valid
6F161,IndiGo,MAA,DEL,MAA → DEL,2026-04-18 11:24:41,2026-04-18 12:21:41,11,12,Morning,False,57.0,0.95,Valid
UK128,Vistara,BOM,CCU,BOM → CCU,2026-04-18 11:22:41,2026-04-18 14:11:41,11,14,Morning,False,169.0,2.82,Valid
AI186,Air India,DEL,BOM,DEL → BOM,2026-04-18 11:11:41,2026-04-18 13:05:41,11,13,Morning,False,114.0,1.9,Valid
AI099,Air India,BLR,BOM,BLR → BOM,2026-04-18 11:07:41,2026-04-18 13:29:41,11,13,Morning,False,142.0,2.37,Valid
6F203,IndiGo,BLR,HYD,BLR → HYD,2026-04-18 11:05:41,2026-04-18 12:56:41,11,12,Morning,False,111.0,1.85,Valid
UK139,Vistara,BLR,MAA,BLR → MAA,2026-04-18 10:54:41,2026-04-18 14:31:41,10,14,Morning,False,217.0,3.62,Valid
